0.8011	-0.301535
0.984888	-0.367148
1.07394	-0.671341
1.13097	-0.537846
1.14098	-0.36463
0.817129	-0.260587
0.937381	-0.57207
0.897629	-0.189452
1.07921	-0.567665
1.10045	-0.573719
1.17033	-0.750769
1.15892	-0.658297
0.886154	-0.366399
0.929507	-0.309812
0.830973	-0.691104
0.964503	-0.478512
0.835279	-0.428225
0.764484	-0.109599
0.742091	-0.00486951
0.766344	0.130396
0.977318	-0.0476115
1.04445	-0.31312
0.780351	0.049161
0.658414	0.237655
1.07571	-0.0168039
1.00314	-0.379332
0.896528	-0.13454
0.838581	-0.167471
0.843356	-0.056844
0.773036	-0.313584
0.771939	-0.188723
0.70357	-0.0424139
0.699097	-0.177911
0.865761	0.0528636
0.876065	-0.248262
0.999819	0.189199
1.03685	0.316214
1.24545	0.47217
1.13275	0.587415
1.15189	0.0655853
0.988888	0.173333
0.919652	-0.218006
0.902622	-0.234951
0.629545	-0.677256
0.618139	-1.01551
0.44627	-0.787005
0.28126	-0.641075
0.48713	-1.07735
0.485137	-1.07244
0.455739	-0.747247
0.301972	-0.482388
0.657691	-0.846494
0.681586	-0.902647
0.559178	-0.636199
0.235355	-0.371865
0.452668	-0.60421
0.502021	-0.533214
0.517422	-0.435125
0.611479	-0.522792
0.6691	-0.605547
0.320041	-0.687234
0.0246577	-0.740442
-0.138904	-0.746545
-0.0800221	-0.764197
0.302548	-0.840504
0.354772	-1.01205
0.309815	-0.756206
0.500336	-0.792299
1.01416	-0.651756
0.898013	0.0514018
1.09739	0.322772
0.965934	0.343831
0.910495	-0.0590645
0.989396	0.133118
1.01625	0.321273
1.17812	0.521881
1.0483	0.126638
0.819507	-0.0562549
0.669306	-0.300343
0.953784	-1.01093
1.2419	-1.49816
1.21785	-1.44079
1.12251	-1.43499
0.887171	-1.21606
0.70722	-1.05844
0.450223	-1.09363
0.589796	-1.1644
1.06274	-1.54185
0.911797	-1.27929
1.29141	-1.61887
1.02836	-1.27989
0.859134	-1.08372
1.18455	-1.45564
0.623059	-0.778714
0.665706	-0.790055
0.871843	-0.947076
0.90708	-0.911207
0.693586	-0.723257
0.681759	-0.641837
0.728967	-0.58302
0.633381	-0.511124
0.62936	-0.552228
0.597282	-0.709111
0.872222	-0.959731
1.01011	-1.17091
0.666418	-0.538362
0.923457	-0.680127
0.912798	-0.59005
0.930439	-0.596326
0.852433	-0.723005
0.752648	-0.593476
1.05333	-0.691298
0.913806	-0.912989
0.941339	-1.13093
0.772543	-0.974979
1.20049	-1.11527
0.89289	-0.82663
1.11547	-1.03278
1.22396	-1.23104
1.20071	-1.22017
1.24888	-1.29558
1.32185	-1.42695
0.918041	-1.10688
0.794364	-0.897895
0.962119	-0.935015
1.24019	-1.21074
1.167	-1.2597
1.19774	-1.3832
1.37367	-1.5851
1.3375	-1.63051
1.33236	-1.36356
1.31622	-1.33169
1.47187	-1.31603
1.22558	-1.21582
0.961044	-0.92933
0.991889	-0.912694
0.812117	-0.636373
0.953404	-0.959737
0.747745	-0.778467
0.587059	-0.811764
0.981384	-1.25665
1.69516	-2.2019
2.06195	-2.64952
2.09763	-2.68709
2.26851	-2.92779
2.64456	-3.45494
2.91361	-3.74689
2.2571	-2.96447
1.83866	-2.52589
2.0519	-2.74912
2.08965	-2.81389
2.08955	-2.79528
2.72857	-3.38163
1.99004	-2.36639
1.61059	-1.82229
1.53059	-1.42279
1.31026	-1.18526
1.15225	-0.747783
1.57704	-1.3697
1.7809	-1.53148
1.73298	-1.4436
1.59664	-1.20747
1.55615	-1.06526
1.12558	-0.708242
1.27048	-0.505255
1.89237	-1.65658
1.57907	-1.07191
1.70906	-1.31543
2.53174	-2.53002
1.93314	-1.77934
2.22868	-2.02489
2.32692	-2.11628
2.22788	-2.04793
1.72011	-1.39357
1.03743	-0.290781
1.26023	-0.814855
1.19875	-1.03659
1.05825	-0.894869
1.18796	-1.02782
0.0674669	-0.439301
0.165104	-0.526832
0.249286	-0.5766
0.532377	-0.755782
0.515302	-0.639847
0.439057	-0.567957
1.15622	-1.47536
1.46286	-1.72922
1.71049	-1.81087
1.37721	-0.982636
0.916177	-0.614906
0.972714	-0.738675
1.07704	-0.80067
1.02586	-0.762427
0.926401	-0.597132
1.12105	-0.593728
0.75399	-0.27187
0.916299	-0.169311
0.978534	-0.0619731
0.892271	-0.172536
0.606182	-0.569868
1.0202	-0.97149
0.833723	-1.36938
0.440721	-1.01609
0.634888	-1.20765
0.359587	-0.99793
0.357268	-0.819521
0.808271	-0.673728
0.829742	-0.735054
1.41396	-1.07605
1.13768	-0.883002
1.23331	-0.793841
0.967972	-0.454515
0.807465	-0.0326108
0.647954	-0.00512561
0.574827	-0.00952739
1.75854	1.14222
1.85902	0.906878
1.79762	0.611718
1.33101	0.170019
1.32282	-0.0844263
0.767933	-1.02119
0.988309	-1.04141
1.20082	-1.14327
0.813557	-0.992257
0.816575	-0.879116
1.06071	-1.11558
0.989117	-0.900333
0.991838	-0.969316
1.18704	-0.874359
1.28258	-1.10683
1.48346	-1.44695
1.54293	-1.39502
1.45136	-1.30934
