-0.683266	-0.0492275
-0.764104	-0.189507
-0.690777	-0.0451737
-0.86463	-0.157998
-0.853081	-0.355525
-0.607504	-0.178012
-0.714939	0.0457522
-0.78843	-0.196016
-0.846767	-0.062518
-0.918605	-0.016819
-0.923499	0.0440965
-0.960812	0.0119352
-0.71599	-0.0843833
-0.862514	-0.0140797
-0.739616	0.361939
-0.793699	-0.0186597
-0.673956	0.0148603
-0.612446	-0.256068
-0.531565	-0.385591
-0.624718	-0.488004
-0.803036	-0.460794
-0.741178	-0.342848
-0.508463	-0.490938
-0.43339	-0.578717
-1.06488	0.174044
-0.955879	0.0806088
-0.65953	-0.373918
-0.625576	-0.287181
-0.531792	-0.444925
-0.559481	-0.0985794
-0.693854	-0.0957627
-0.700939	-0.00849902
-0.680088	0.0440698
-0.862993	0.0114223
-0.8759	0.232352
-0.962456	0.0773019
-0.974622	0.0349248
-1.06494	0.203853
-1.02528	-0.095475
-1.15179	-0.0818887
-0.973354	-0.000856077
-0.917378	0.156086
-0.892004	0.365457
-0.614323	0.569182
-0.481676	0.74011
-0.358304	0.624419
-0.233221	0.563822
-0.258166	0.851
-0.166257	0.854784
0.145593	0.687094
0.286554	0.580442
0.0481061	0.624129
-0.241013	0.538555
-0.133681	0.382039
-0.0927485	0.296946
-0.25969	0.402914
-0.417932	0.350329
-0.502061	0.346229
-0.527138	0.294745
-0.658814	0.51056
-0.259862	0.590122
0.100447	0.769827
0.235519	0.835917
0.11683	0.792566
-0.237122	0.74684
-0.238418	0.87833
-0.230028	0.653693
-0.447969	0.641675
-0.989586	0.430554
-0.880527	0.114354
-0.946558	0.224731
-0.801868	0.146827
-0.858674	0.341062
-0.943846	0.156345
-0.960259	0.00631615
-1.00971	0.0966977
-1.02174	0.11089
-0.802355	0.205923
-0.661447	0.217085
-0.683165	0.441966
-0.657139	0.576711
-0.708571	0.554349
-0.53143	0.642957
-0.534313	0.668387
-0.389156	0.6635
-0.181719	0.894875
-0.250939	0.86483
-0.501606	0.812312
-0.344745	0.710865
-0.516039	0.654402
-0.132856	0.702613
0.0710153	0.757699
-0.290025	0.668893
-0.0935377	0.500811
-0.199976	0.447225
-0.354567	0.411057
-0.47954	0.335991
-0.403778	0.342305
-0.406144	0.272086
-0.488974	0.18883
-0.571368	0.302625
-0.347588	0.220786
-0.296652	0.40138
-0.505981	0.422203
-0.563017	0.497584
-0.265571	0.180941
-0.376757	0.095614
-0.374392	0.0153113
-0.535642	0.00342229
-0.479374	0.201517
-0.453918	0.165649
-0.750174	0.0284795
-0.413625	0.332532
-0.29005	0.552125
-0.117274	0.590678
-0.0700689	0.443347
-0.10444	0.365449
-0.183106	0.358345
-0.25794	0.424931
-0.286597	0.420651
-0.342584	0.427634
-0.42665	0.456788
-0.431705	0.521228
-0.303007	0.435155
-0.266321	0.347245
-0.289662	0.374497
-0.347016	0.465283
-0.340753	0.563102
-0.413835	0.568437
-0.279413	0.710981
-0.135788	0.536475
-0.260729	0.441691
-0.204313	0.317985
-0.348911	0.366867
-0.237478	0.35351
-0.62801	0.273474
-0.731285	0.331509
-0.645192	0.372517
-0.369022	0.347432
-0.192254	0.523986
-0.359029	0.624648
-0.679403	0.75094
-0.740787	0.729492
-0.863201	0.68424
-0.905626	0.682583
-1.00062	0.646936
-0.952282	0.565973
-0.837525	0.755949
-0.682445	0.902049
-0.623701	0.890414
-0.682352	0.882138
-0.666782	0.870498
-0.551366	0.716673
-0.533504	0.627164
-0.296504	0.631495
-0.129476	0.42423
-0.131595	0.379993
0.143007	0.283044
-0.057395	0.386551
0.0702055	0.479318
0.137587	0.503698
0.2059	0.457586
0.302573	0.454062
0.289354	0.401586
0.363299	0.177544
0.0125425	0.441678
0.231308	0.363771
0.188824	0.45078
-0.223339	0.396793
-0.253628	0.28845
-0.347027	0.134934
-0.369001	0.0946054
-0.322445	0.178575
-0.194778	0.165313
0.17791	-0.0634448
0.0457951	0.185275
0.0599634	0.466018
0.123361	0.479023
0.115808	0.513055
0.320424	0.607643
0.208402	0.599347
-0.0169577	0.512251
-0.220498	0.49953
-0.157089	0.405818
-0.0973371	0.393321
-0.478896	0.655194
-0.502615	0.589104
-0.548304	0.384316
-0.0630897	0.170211
-0.233724	0.0760803
-0.300956	0.130291
-0.428152	0.066513
-0.602815	0.0782275
-0.455129	0.00276041
-0.481734	-0.191969
-0.379835	-0.164593
-0.523634	-0.410719
-0.564717	-0.577264
-0.576975	-0.369098
-0.447685	0.288067
-0.974857	0.673357
-0.760125	1.06834
-0.288137	0.828822
-0.384117	0.876418
-0.112422	0.860961
-0.129394	0.680889
-0.0436007	0.304595
-0.159053	0.291916
-0.171154	0.153082
-0.393589	0.100288
-0.119624	0.0612754
-0.283984	-0.1443
-0.587003	-0.405969
-0.639207	0.0900564
-0.459774	0.248475
-0.872208	0.41241
-0.796772	0.770564
-1.02957	0.981633
-0.998103	0.734951
-1.18602	0.728658
-0.701489	0.757399
-0.518031	0.386984
-0.672105	0.270899
-0.30218	0.514271
-0.126761	0.460146
-0.309208	0.429399
-0.181671	0.327438
-0.483665	0.310945
